YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/2002 12:00:00 AM,00608DCRBNRD3KM,IDI CARIBE INC,PR3 KM 151.8 AGUIRRE,SALINAS,PR,,,NO,3087,3087,,,,,325991,325991,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,250,0,0,0,0,0,0,0,0,,,0,250,,0,0,,,,,,,,,,,,,,,,,250,250,,,,,,0,,,0,0,,,0,0,0,0,500,10,,,,,,,,,,,10,10,1.13,NA,NA,"(17.972778, -66.231944)"
01/01/2002 12:00:00 AM,00951HLSMDRD2KM,HOLSUM DE PUERTO RICO INC,RD 2 BO CANDELARIA KM 201,TOA BAJA,PR,,,NO,2051,2051,2052,,,,311812,311812,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,0,NA,NA,"(18.408056, -66.2375)"
01/01/2002 12:00:00 AM,00628LLLLY65THI,LILLY DEL CARIBE INC CAROLIN A,430 CALLE FABRIL,CAROLINA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.019,0,0,0,0,0,0,0,,,0,0.019,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,0.17,0,0,0,0.17,0.019,0.019,,,,,,,,,,,0.019,0.17,0.64,ELI LILLY & CO,6421325,"(18.375196, -65.947647)"
01/01/2002 12:00:00 AM,00785SPRTRKM142,AES PUERTO RICO LP,"KM 142, RD #3 BO. JOBOS",GUAYAMA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,,0,AES CORP,43857812,"(17.9451, -66.1503)"
01/01/2002 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,2700,5300,0,0,0,0,0,0,0,,,0,8000,,1500,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,41000,132000,19000,8900,0,200900,8000,8000,,,,,,,,,,202400,210400,,0.99,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2002 12:00:00 AM,00936SNJNCKM267,ESSROC SAN JUAN INC,KM 26.7 STATE HWY #2,DORADO,PR,,,NO,3241,3241,,,,,327310,327310,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,ESSROC CEMENT CORP,NA,"(18.4, -66.3065)"
01/01/2002 12:00:00 AM,00764CRBGPSTRD6,GE INDUSTRIAL OF PR LLC,"URB. CABO CARIBE INDUSTRIAL PARK, #30 ST A",VEGA BAJA,PR,,,NO,3613,3613,,,,,335311,335311,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,0,,943,,,,943,,,0,0,,,0,0,0,0,0,0,,,,,,,,943,,,943,,0.94,GENERAL ELECTRIC CO (GE CO),1367960,"(18.455996, -66.392966)"
01/01/2002 12:00:00 AM,00661SQBBMSTATE,BRISTOL MYERS SQUIBB MANUFACTU RING CO,STATE RD #3 KM 775,HUMACAO,PR,,,NO,2833,2833,2834,,,,325411,325411,,,,,1.30E+12,NICKEL,7440020,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,BRISTOL-MYERS SQUIBB CO,1288497,"(18.150007, -65.790511)"
01/01/2002 12:00:00 AM,00735SDDSNRTEPR,U.S. NAVY NAVAL STATION ROOSEVELT ROADS,RT PR3,CEIBA,PR,,,YES,9711,9711,,,,,928110,928110,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,0,5,0,0,0,0,0,0,0,,,0,5,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,5,5,,,,,,,,,,,5,0,1,US DEPARTMENT OF DEFENSE,NA,"(18.242103, -65.639031)"
01/01/2002 12:00:00 AM,00664BXTRHSTROA,BAXTER HEALTHCARE OF PUERTO RICO,250 STATE RD 144 KM 20.6,JAYUYA,PR,,,NO,,,,,,,325412,325412,,,,,1.30E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,5,0,0,0,0,0,0,0,0,,,0,5,,0,0,,,,,,,,1723,,,,,,,,,,1723,,,,,84404,84404,,,0,0,,,0,0,0,0,1728,1723.2,,,,,,,,84404,,,86127.2,0,1.11,BAXTER INTERNATIONAL INC,180532558,"(18.21695, -66.599138)"
01/01/2002 12:00:00 AM,00763WRNRLCARRE,PFIZER PHARMACEUTICALS LLC,RD 689 KM 1.9,VEGA BAJA,PR,,,NO,2834,2834,2064,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,2.25,0,0,0,0,0,0,0,,,0,2.25,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,2.25,2.25,,,,,,,,,,,2.25,,0,PFIZER INC,1326495,"(18.449113, -66.349336)"
01/01/2002 12:00:00 AM,00731PRLSSFIRMD,PEERLESS OIL & CHEMICALS INC,"HWY 127, KM.17.1",PENUELAS,PR,,,NO,2911,2911,,,,,424710,424710,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,1739.6,1425.6,0,0,0,0,0,0,0,,,0,3165.2,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,3165.2,3165,,,,,,,,,,,3165,0,1.07,PEERLESS OIL & CHEMICALS INC,NA,"(17.988022, -66.747952)"
01/01/2002 12:00:00 AM,00751STRTCRD701,STERI-TECH INC,RD 701 KM. 0.7 SALINAS INDUSTRIAL PARK,SALINAS,PR,,,NO,7389,7389,,,,,339112,339112,,,,,1.30E+12,ETHYLENE OXIDE,75218,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,42000,0,42000,,,NA,NA,"(17.97139, -66.30027)"
01/01/2002 12:00:00 AM,00605SLCTRLOT10,SOLECTRON PUERTO RICO AGUADILLA PLANT,LOT 10 & 12 MONTANA INDUSTRIAL RD 459 KM 0.6,AGUADILLA,PR,,,NO,3672,3672,,,,,334412,334412,,,,,1.30E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,0.5,SOLECTRON INTERNATIONAL,843723284,"(18.44916, -67.14305)"
01/01/2002 12:00:00 AM,00715ZMMRCTURPE,ZIMMER MANUFACTURING BV,RD 1 KM 123.4 TURPEAUX INDUSTRIAL PARK,PONCE,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,2,0,0,0,0,0,0,0,,,0,2,0,,0,,,,,,,,196,,,,,,,,,,196,,,,,29748,29748,,,0,0,,,0,0,0,0,198,198,,,,,,,,29748,,,29946,,1.28,ZIMMER HOLDINGS INC,786133579,"(18.01, -66.57389)"
01/01/2002 12:00:00 AM,00965PCKGNAMELI,ROCKTENN PUERTO RICO INC,AMELIA INDUSTRIAL PARK RD 165 KM 1.0,GUAYNABO,PR,,,NO,2653,2653,,,,,322211,322211,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.00324,0,0,0,0,0,0,0,,,0,0.00324,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.00324,0.00324,,,,,,,,,,,0.00324,,0,ROCK TENN CO,3289725,"(18.420833, -66.111944)"
01/01/2002 12:00:00 AM,00701DPNTLHIGHW,DU PONT ELECTRONICS MICROCIRCU ITS INDUSTRIES LTD (PART),HWY 686 KM 2.3,MANATI,PR,,,NO,3399,3399,,,,,334413,334413,,,,,1.30E+12,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,0,515,0,0,0,0,0,0,0,,,0,515,,0,0,,,,,,,,,,,,,,,1939,,,1939,,,,,,0,,,0,0,0,,13960,0,0,13960,2454,2454,,,,,,,,,,13960,16414,,1.34,E I DU PONT DE NEMOURS & CO,1315704,"(18.4495, -66.4702)"
01/01/2002 12:00:00 AM,00610CRBGNCARR4,CARIBE GE INTERNATIONAL OF PR LLC,STATE RD 402 KM 1.5 INDUSTRIAL ZONE,ANASCO,PR,,,NO,3613,3613,3672,,,,335313,335313,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,1,0,0,0,0,0,0,0,,,0,1,0,,0,,,,,,,,,,,,,,,,,,0,,,894,,,894,,,0,0,,,0,0,0,0,1,6,,,,,,,,894,,,900,0,0.71,GENERAL ELECTRIC CO (GE CO),1367960,"(18.292442, -67.140194)"
01/01/2002 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,2911,2911,,,,,424710,424710,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,6.07,0,0,0,0,0,0,0,0,,,0,6.07,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,6.07,6.07,,,,,,,,,,,6.07,,0.95,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2002 12:00:00 AM,00767YBCSNROUTE,SHELL CHEMICAL YABUCOA INC,RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,NO,2911,2911,2899,,,,324110,324110,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.024,0,0,0,0,0,0,0,,,0,0.024,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.024,0.024,,,,,,,,,,,0.024,,1.15,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/2002 12:00:00 AM,00632CRBBNSTATE,CARIBBEAN ELECTROPLATING INC,869 RD KM 0.5 BO PALMAS,CATANO,PR,,,NO,3471,3471,,,,,332813,332813,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0.018,,0.018,,,,,,,,,,,,,,,,,,0,,0.21035,,,,0.21035,,,0,0,,,0,0,0,0,0.018,0.228,,,,,,,,0.21,,,0.438,,1.46,NA,NA,"(18.43102, -66.151738)"
01/01/2002 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,3643,3643,,,,,335931,335931,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,,,,,,,,,,61,,,,,,,61,,14124,,,19,14143,,,0,0,,,0,0,0,0,61,61,,,,,,,66,14143,,,14270,,0.95,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2002 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,NO,2821,2821,,,,,325211,325211,,,,,1.30E+12,VINYL ACETATE,108054,YES,TRI,NO,0,YES,R,Pounds,4077,71,0,0,0,0,0,0,0,,,0,4148,,0,0,,,,,,,,,,,388,,,,,,,388,,,,,,0,,,0,0,,,34,0,0,34,4536,4536,,,,,,,,,2075,34,6645,,0.74,DOW CHEMICAL CO,1381581,"(18.418842, -66.138464)"
01/01/2002 12:00:00 AM,00747LCTTPNO9VQ,HENKEL PUERTO RICO INC,QUILICHINI AVE #9,SABANA GRANDE,PR,,,NO,2891,2891,,,,,325520,325520,,,,,1.30E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,HENKEL CORP,51441731,"(18.077222, -66.962222)"
01/01/2002 12:00:00 AM,00735PRPDGPR03K,PREPA-DAGUAO GAS TURBINES POWE R PLANT,PR-03 KM 583,CEIBA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0.44,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.241, -65.6591)"
01/01/2002 12:00:00 AM,00639NCMNF43BAL,ENCO MANUFACTURING CORP,BALDORIOTY NO 43,CIDRA,PR,,,NO,2851,2851,,,,,325510,325510,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,1.09,NA,NA,"(18.178056, -66.161111)"
01/01/2002 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.4,0.6,0,0,0,0,0,0,,,0,1,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,1,1,,,,,,,,,,,1,0,1,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2002 12:00:00 AM,00617BRSTLSTATE,BRISTOL-MYERS SQUIBB MANUFACTU RING CO,STATE RD # 2 KM 54.6,BARCELONETA,PR,,,NO,2834,2834,NA,,,,325412,325412,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.01,0,0,0,0,0,0,0,,,0,0.01,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.01,0.01,,,,,246,,,,,0,246.01,,0.89,BRISTOL-MYERS SQUIBB CO,1288497,"(18.430132, -66.563955)"
01/01/2002 12:00:00 AM,00707CRBGNSTATE,GE INDUSTRIAL OF PR LLC,STATE RD 3 KM 1226,PATILLAS,PR,,,NO,3625,3625,,,,,335314,335314,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,17,0,0,0,0,0,0,0,,,0,17,0,,0,,,,,,,,,,,,,,,,,,0,,5758,,,,5758,,,0,0,,,0,0,0,0,17,17,,,,,,,,5758,,,5775,,0.95,GE CO,1367960,"(17.984884, -66.003632)"
01/01/2002 12:00:00 AM,00629CHLLNRD874,EATON CORP,RD 874 KM 1.1 TORRECILLA ALTA,CANOVANAS,PR,,,NO,3613,3613,,,,,335313,335313,,,,,1.30E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,7700,,,,7700,,,0,0,,,0,0,0,0,0,,,,,,,,,7777,,,7777,,5.58,EATON CORP,4155818,"(18.386337, -65.920442)"
01/01/2002 12:00:00 AM,00671LFSVRHIGHW,HERSHEY PUERTO RICO INC,RD # 30 KM 21.2,LAS PIEDRAS,PR,,,NO,2067,2067,,,,,311340,311340,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,HERSHEY CO,91007252,"(18.181071, -65.839607)"
01/01/2002 12:00:00 AM,00734LJMLMPONCE,ALJOMA LUMBER INC,PONCE PORT FACILITIES,PONCE,PR,,,NO,2491,2491,,,,,321114,321114,,,,,1.30E+12,ARSENIC,7440382,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,NA,NA,"(17.958333, -66.608333)"
01/01/2002 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0.0063,0.0049,0,0,0,0,0,0,0,,,0,0.0112,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.0112,0.0112,,,,,,,,,,,0.0112,,0,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2002 12:00:00 AM,00602SMRTMRD115,SMART MODULAR TECHNOLOGIES OF PUERTO RICO,RD 115 KM 226 AGUADA INDUSTRIAL PARK,AGUADA,PR,,,NO,3679,3679,,,,,334412,334412,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,8.1,0,0,0,0,0,0,0,,,0,8.1,0,,0,,,,,,,,,,,,,,,,,,0,,21050,,,,21050,,,0,0,,,0,0,0,0,8.1,8,,,,,,,,21050,,,21058,,1.1,SMART MODULAR TECHNOLOGIES,NA,"(18.380797, -67.191301)"
01/01/2002 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,4911,4911,,,,,221112,221112,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0.4,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,0.4,,,,,,,,,,,0.4,0,0.82,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2002 12:00:00 AM,00638PRCSNBETAN,PRECISION MICROBLENDERS INC,BETANCES ST 24,CIALES,PR,,,NO,2048,2048,,,,,311119,311119,,,,,1.30E+12,COBALT,7440484,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,ADM,1317586,"(18.336299, -66.469332)"
01/01/2002 12:00:00 AM,00985CPNTS65INF,AKZO NOBEL PAINTS LLC,65TH INFANTRY AVE KM. 13.4,CAROLINA,PR,,,NO,2851,2851,,,,,325510,325510,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,17,,,,,,,,,,,,,,,,17,,,0.865,,,0.865,,,0,0,,,0,0,0,0,17,17,,,,,,,9,0.865,,,26.865,0,1,AKZO NOBEL PAINTS INC.,185492550,"(18.375115, -65.939159)"
01/01/2002 12:00:00 AM,00605SLCTRLOT10,SOLECTRON PUERTO RICO AGUADILLA PLANT,LOT 10 & 12 MONTANA INDUSTRIAL RD 459 KM 0.6,AGUADILLA,PR,,,NO,3672,3672,,,,,334412,334412,,,,,1.30E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,2,0,0,0,0,0,0,0,,,0,2,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,2,2,,,,,,,,,,,2,,1,SOLECTRON INTERNATIONAL,843723284,"(18.44916, -67.14305)"
01/01/2002 12:00:00 AM,00714STRYKRD3KM,STRYKER PR LTD,HWY #3 KM. 131.2,ARROYO,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,BENZENE,71432,YES,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,STRYKER,,"(17.974701, -66.045777)"
01/01/2002 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,1.9,0,0,0,0,0,0,0,,,0,1.9,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,1.9,1.9,,,,,,,,,,,1.9,,1.15,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2002 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,2834,2834,,,,,325412,325412,,,,,1.30E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,4,1,0,0,0,0,0,0,0,,,0,5,,1600,0,,,,,,,,,,,,,,,,,,0,,,,,,0,105000,,105000,0,1100,,30,320,0,1450,5,5,,,,,,105000,,,,3100,108105,,3.16,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2002 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,NO,2869,2869,,,,,325320,325320,,,,,1.30E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,1.36,BASF CORP,71014385,"(18.437222, -66.475388)"
01/01/2002 12:00:00 AM,00714STRYKRD3KM,STRYKER PR LTD,HWY #3 KM. 131.2,ARROYO,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,STRYKER,,"(17.974701, -66.045777)"
01/01/2002 12:00:00 AM,00714STRYKRD3KM,STRYKER PR LTD,HWY #3 KM. 131.2,ARROYO,PR,,,NO,3842,3842,,,,,339113,339113,,,,,1.30E+12,ACRYLONITRILE,107131,YES,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,STRYKER,,"(17.974701, -66.045777)"
01/01/2002 12:00:00 AM,00674SFTYKKM510,"SAFETY-KLEEN ENVIROSYSTEM CO OF PUERTO RICO,INC.",HWY #2 KM. 51,MANATI,PR,,,NO,7389,7389,,,,,562112,562112,,,,,1.30E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,1304,701,0,0,0,0,0,0,0,,,0,2005,,0,0,,,,11.56,,,,,,,,,,,,,,11.56,1646622,,,,,1646622,3426347.82,,3426347.82,0,39435.22,,2491693,0,0,2531128.22,2016.56,2005,,,,,,3426348,2508416,1646622,6836,2531140,10121367,,0.59,SAFETY-KLEEN CORP,53976551,"(18.430874, -66.506619)"
01/01/2002 12:00:00 AM,00771CTLRH50JES,EATON CORP LAS PIEDRAS,CARRETERA 183 KM 20.3,LAS PIEDRAS,PR,,,NO,3629,3629,,,,,335313,335313,,,,,1.30E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,4028,0,0,0,0,0,0,0,0,,,0,4028,,0,0,,,,,,,,,,,,,,,,,,0,,,750,,,750,,,0,0,,,0,0,0,0,4028,4028,,,,,,,,392,,,4420,,0,EATON CORP,144838419,"(18.176389, -65.873889)"
